Sku_ID,pro_code,pro_name,total_rating_count,average_rating,img_url,short_description,search_keyword,product_url,Product_Rank,Page_No,TimeStamp,Price,Price_per_unit
7BQ2DWPFPXIG,PRD7BQ2DWPFPXIG,Glass Teapot Teapot Tea Brewing-C-Lumana,,,https://i5.walmartimages.com/asr/8db33bc0-8f74-4eee-b53a-7d5aacc8b39b.bf0829419f27b36be95e46adeaed68d4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7BQ2DWPFPXIG,28,14,12/8/2022 6:19,83.76,
4DI1RQ0S0DQT,1LRP07FU4EMR,CAROOTU Stainless Steel Leaf Tea Drain Strainer Tea Set Accessories Tea Tea Strainer For Tea Coffee,,,https://i5.walmartimages.com/asr/32a0680f-a8bf-424e-b9e0-75ed699823b7.1f91d3470d2447537ee8d5cfdad9314f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/1LRP07FU4EMR,29,14,12/8/2022 6:19,11.63,
157ZNOX6ZB4N,PRD157ZNOX6ZB4N,"Gupbes Tea Filter, Easy To Use Tea Strainer, For Adults Kids",,,https://i5.walmartimages.com/asr/e84550de-4425-431e-9e78-fa714d13f868.78c8fcf7d98e9beb9f8a246060dae838.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD157ZNOX6ZB4N,30,14,12/8/2022 6:19,26.58,
2VGIT75NK4MG,72JF3MKQ3RVT,Dalazy 1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee Teapot with Lid With Tea Leaf Filter Infuser,,,"https://i5.walmartimages.com/asr/2ad0088c-399b-4c85-b913-871e1b80fbd4.0b36fae6f619b2d10ccef91932ecd4e4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/61382887-e85e-4ed4-a86b-4c386f794483_1.08fda6b6338bd7f323191e9d9d05b47a.gif?odnHeight=180&odnWidth=180&odnBg=ffffff",,tea,https://www.walmart.ca/en/ip/72JF3MKQ3RVT,31,14,12/8/2022 6:19,62.41,
74WQ3AK5P36Q,46XL079GAKX2,"ESTINK Stainless Steel Teapot, Practical Beautiful Fashionable Durable Teapot For Tea Supplies For Various Teas For Home For Office",,,https://i5.walmartimages.com/asr/07c82953-8863-4717-8e36-0799e906e160.8a5069eb7e224893074b577a2f669144.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/46XL079GAKX2,32,14,12/8/2022 6:19,42.04,
4ZA8MIAVVF2X,PRD4ZA8MIAVVF2X,Tata Tea Premium 500 Gram,,,https://i5.walmartimages.com/asr/f3f0effa-b13e-462c-8561-6397a5706bb0.864ebe57469c61ef48e0bcd22285680f.png?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4ZA8MIAVVF2X,33,14,12/8/2022 6:19,35.1,
3UCUI94FR7T4,PRD3UCUI94FR7T4,Glass Teapot Teapot Tea Brewing-A-Finydr,,,https://i5.walmartimages.com/asr/8db33bc0-8f74-4eee-b53a-7d5aacc8b39b.bf0829419f27b36be95e46adeaed68d4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3UCUI94FR7T4,34,14,12/8/2022 6:19,61.58,
5Z18FA1OXVYG,PRD5Z18FA1OXVYG,Glass Teapot Teapot Tea Brewing-C-Wgthhk,,,https://i5.walmartimages.com/asr/8db33bc0-8f74-4eee-b53a-7d5aacc8b39b.bf0829419f27b36be95e46adeaed68d4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5Z18FA1OXVYG,35,14,12/8/2022 6:19,83.16,
1TK7H98ZDZS8,PRD1TK7H98ZDZS8,Arizona Green Tea (Pack of 12),,,https://i5.walmartimages.com/asr/b086557e-5cf9-49eb-8f46-22ebd547de92.c827d5db2b21c14cb78e9633f79ee2ac.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1TK7H98ZDZS8,36,14,12/8/2022 6:19,18.99,
6VJ019G7YZGK,6VXXI9BAD3JD,Cheers Tea Kettle Food Grade Rust-proof Stainless Steel Multifunctional Coffee Teapot with Tea Strainer Mesh for Home,,,"https://i5.walmartimages.com/asr/90df097e-a121-40d3-ba8a-0b2056e0f1a7.49665ef94a4311c12fe249f91f51876f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/90df097e-a121-40d3-ba8a-0b2056e0f1a7.49665ef94a4311c12fe249f91f51876f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff",,tea,https://www.walmart.ca/en/ip/6VXXI9BAD3JD,37,14,12/8/2022 6:19,48.23,
3Z2ZI322125H,4992WP4X13LF,Large Glass Tea Pot Juice Jug 2 Liter Tea Kettle for Cold Brew Home Kitchen Teapot,,,https://i5.walmartimages.com/asr/abbc5aed-1254-4fb3-9dbd-a372c1cc3aa5.63d49e55b482536d1ead2bea37b135a6.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/4992WP4X13LF,38,14,12/8/2022 6:19,48.19,
75G3FKWTNJ4Y,PRD75G3FKWTNJ4Y,"1000ml Glass Teapot with Removable Infuser, Stovetop Safe Tea Kettle, Blooming and Loose Leaf Tea Maker Set",,,https://i5.walmartimages.com/asr/5bf87a1b-4ff1-442b-b512-24839f160a33.cc9f0c2dc6012e7f9d0ec8a998665cd2.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD75G3FKWTNJ4Y,39,14,12/8/2022 6:19,44.83,
2TPFAI187AFS,6TSSZKWPY3BC,braveheart 1L/1.5L/2L Polished Stainless Steel Teapot with Lid Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,,,"https://i5.walmartimages.com/asr/fc383d61-26ca-4eb3-8da0-e62f53b254d3.7e12d69e1761705947600080f94b1728.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/ca0edde9-aa12-474c-8129-03402614548a.7e12d69e1761705947600080f94b1728.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff",,tea,https://www.walmart.ca/en/ip/6TSSZKWPY3BC,40,14,12/8/2022 6:19,26.12,
53VSJI12XADI,PRD53VSJI12XADI,"1000ml Glass Teapot with Removable Infuser, Stovetop Safe Tea Kettle, Blooming and Loose Leaf Tea Maker Set",,,https://i5.walmartimages.com/asr/5bf87a1b-4ff1-442b-b512-24839f160a33.cc9f0c2dc6012e7f9d0ec8a998665cd2.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD53VSJI12XADI,41,14,12/8/2022 6:19,34.49,
5HACVB59QKO1,PRD5HACVB59QKO1,"Glass Teapot with Infuser, Teapot 650ml/22oz,Glass Tea Kettle with Stovetop Safe, Blooming and Loose Leaf Tea Maker Set",,,https://i5.walmartimages.com/asr/c2b387b8-d53a-4eb6-a475-89c245cd5922.18c5935d2c3fa494a924d5c6c8b0eba9.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5HACVB59QKO1,42,14,12/8/2022 6:19,81.09,
38DQWDELMLYC,PRD38DQWDELMLYC,decodeary Tea Infuser with Lid Stainless Steel Teapot Kettle Loose Leaf Fine Mesh Strainer Tea Filter,,,https://i5.walmartimages.com/asr/b7bcaa4c-531a-4cc2-b76a-0ba5f23743bb_1.d48c9ae17d1e8094f3de18930d2d491b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD38DQWDELMLYC,43,14,12/8/2022 6:19,13.08,
66DAKFD0AFGM,4644ATANLXXT,1.5L Borosilicate Glass Teapot Transparent Heat-Resistant Tea Pot Flower Tea Set Pure Kettle Office Home,,,https://i5.walmartimages.com/asr/120f1f6d-339d-428a-b3e0-634cb3b0458a.6c0745ddca77c43562df4df8cf8a345f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/4644ATANLXXT,44,14,12/8/2022 6:19,29.19,
170G14NS2XYL,5N9VJWCKFZLT,Lubelski Tea Kettle Food Grade Rust-proof Stainless Steel Multifunctional Coffee Teapot with Tea Strainer Mesh for Home,,,"https://i5.walmartimages.com/asr/8856d497-6199-460f-aab1-2316cbf2e8a5.d224df6e40e9d456c653d08a5db9a502.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/69242709-c920-4f45-be45-bdead3fd4c25.aa1b7152d7ec617c3a0434001ded4214.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff",,tea,https://www.walmart.ca/en/ip/5N9VJWCKFZLT,45,14,12/8/2022 6:19,28.92,
7DNH7YXPDIHY,PRD7DNH7YXPDIHY,"1000ml Glass Teapot with Removable Infuser, Stovetop Safe Tea Kettle, Blooming and Loose Leaf Tea Maker Set",,,https://i5.walmartimages.com/asr/5bf87a1b-4ff1-442b-b512-24839f160a33.cc9f0c2dc6012e7f9d0ec8a998665cd2.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7DNH7YXPDIHY,46,14,12/8/2022 6:19,76.48,
4CKJ6CGLS2V6,63XTSSLA2QAR,1L/1.5L/2L Polished Stainless Steel Teapot Teapot ;Stainless Steel Tea Pot Coffee With Tea Leaf Filter Infuser,,,https://i5.walmartimages.com/asr/e8203a12-afaa-402c-97eb-1cdd687ec22a_1.5372744cc34eb66c60414c9653f629cc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/63XTSSLA2QAR,47,14,12/8/2022 6:19,39.75,
2LXGKWJKJZ5V,PRD2LXGKWJKJZ5V,Arizona Green Tea (Pack of 3),,,https://i5.walmartimages.com/asr/590cfc93-66c3-493d-8c40-3b93c61b1449.7fc6e3b4b783957fcf573b2399eace35.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD2LXGKWJKJZ5V,48,14,12/8/2022 6:19,5.99,
0TSRDNNT0V65,PRD0TSRDNNT0V65,"Zevia - Organic Teas, 355ml",,,https://i5.walmartimages.com/asr/57e2a348-e1a6-47f0-8777-291c7f46ae54.fe0d4a0a040050a0e02055f32d25b525.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD0TSRDNNT0V65,49,14,12/8/2022 6:19,2.99,
10SFWTQDRJ18,PRD10SFWTQDRJ18,Hirota Glass Tea Glass ?,,,https://i5.walmartimages.com/asr/50962357-04c8-4111-8f22-450017e061dc.a882824fdc789ce6773a0f128dfddb2c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD10SFWTQDRJ18,50,14,12/8/2022 6:19,29.99,
37UOAN42UOEV,PRD37UOAN42UOEV,Glass Teapot Teapot Tea Brewing-B-Finydr,,,https://i5.walmartimages.com/asr/8db33bc0-8f74-4eee-b53a-7d5aacc8b39b.bf0829419f27b36be95e46adeaed68d4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD37UOAN42UOEV,51,14,12/8/2022 6:19,72.2,
4CW3AXHGS7CH,PRD4CW3AXHGS7CH,Glass Teapot Teapot Tea Brewing-B-leferydd,,,https://i5.walmartimages.com/asr/8db33bc0-8f74-4eee-b53a-7d5aacc8b39b.bf0829419f27b36be95e46adeaed68d4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4CW3AXHGS7CH,52,14,12/8/2022 6:19,66.25,
6SOVDC9S9DGH,PRD6SOVDC9S9DGH,Glass Teapot Teapot Tea Brewing-A-Blivrig,,,https://i5.walmartimages.com/asr/8db33bc0-8f74-4eee-b53a-7d5aacc8b39b.bf0829419f27b36be95e46adeaed68d4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6SOVDC9S9DGH,53,14,12/8/2022 6:19,62.01,
1A6QXO22FNF8,PRD1A6QXO22FNF8,Glass Teapot Teapot Tea Brewing-C-youyuanto,,,https://i5.walmartimages.com/asr/8db33bc0-8f74-4eee-b53a-7d5aacc8b39b.bf0829419f27b36be95e46adeaed68d4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1A6QXO22FNF8,54,14,12/8/2022 6:19,79.4,
4DRZUGRSN69E,PRD4DRZUGRSN69E,Bigelow Earl Grey Tea Recyclable,,,https://i5.walmartimages.com/asr/3d7c52f4-222a-4ea8-b927-f2f0480c534e.925907dc9ac24e2a7ad7189bab02e92c.png?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4DRZUGRSN69E,55,14,12/8/2022 6:19,31.99,
7I52V4QTD23O,PRD7I52V4QTD23O,Tim Hortons® Steeped Tea Recyclable,,,https://i5.walmartimages.com/asr/6711b587-f026-4635-bacf-df60fb3cd164.c72bb7c138f1e9eeb83be9ee46489b07.png?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7I52V4QTD23O,56,14,12/8/2022 6:19,23.49,
70TMZPGVAVCW,PRD70TMZPGVAVCW,Tea Bags-Tetley Earl Grey (03593),,,https://i5.walmartimages.com/asr/c38ceee5-50e8-4b5f-8f95-16f2b0540ef5.5efedde8c4329bc6d1ad5b40182b0033.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD70TMZPGVAVCW,57,14,12/8/2022 6:19,5.87,
4IKZ3FNW08GG,PRD4IKZ3FNW08GG,Glass Teapot Teapot Tea Brewing-B-jeepmog,,,https://i5.walmartimages.com/asr/8db33bc0-8f74-4eee-b53a-7d5aacc8b39b.bf0829419f27b36be95e46adeaed68d4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4IKZ3FNW08GG,58,14,12/8/2022 6:19,70.14,
41FNROL3LBK1,PRD41FNROL3LBK1,Arizona Green Tea (Pack of 6),,,https://i5.walmartimages.com/asr/cc3240e7-2831-4f0b-a6b6-26b69c5f9cdf.678f1dfaf3ed2e2f32d33d3fa035b875.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD41FNROL3LBK1,59,14,12/8/2022 6:19,11.99,
3JG1OALUOC4J,PRD3JG1OALUOC4J,Glass Teapot Teapot Tea Brewing-A-Wgthhk,,,https://i5.walmartimages.com/asr/8db33bc0-8f74-4eee-b53a-7d5aacc8b39b.bf0829419f27b36be95e46adeaed68d4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3JG1OALUOC4J,1,14,12/8/2022 6:19,62.68,
41FNROL3LBK1,PRD41FNROL3LBK1,Arizona Green Tea (Pack of 6),,,https://i5.walmartimages.com/asr/cc3240e7-2831-4f0b-a6b6-26b69c5f9cdf.678f1dfaf3ed2e2f32d33d3fa035b875.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD41FNROL3LBK1,2,14,12/8/2022 6:19,11.99,
4IKZ3FNW08GG,PRD4IKZ3FNW08GG,Glass Teapot Teapot Tea Brewing-B-jeepmog,,,https://i5.walmartimages.com/asr/8db33bc0-8f74-4eee-b53a-7d5aacc8b39b.bf0829419f27b36be95e46adeaed68d4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4IKZ3FNW08GG,3,14,12/8/2022 6:19,70.14,
6444ZO5HEMVD,6K48KV7BECIV,Visland Tea Kettle Food Grade Rust-proof Stainless Steel Multifunctional Coffee Teapot with Tea Strainer Mesh for Home,,,https://i5.walmartimages.com/asr/0bf312dd-9e2d-469b-a315-fc2f2a60fb2d.9a2b8410aa2aef752ba3d2112d79af4a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/6K48KV7BECIV,4,14,12/8/2022 6:19,29.25,
1FD0813J4K2V,52XFTQ3UE5XP,ENJOYW 1L Stainless Steel Heat Resistant Tea Pot Container Kettle Kitchen Drink Utensil Tea Pot,,,https://i5.walmartimages.com/asr/ee9040c3-4e6e-4992-b19e-6b19f9159638.7b27b2ad86916a90d865214ee362a6bb.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/52XFTQ3UE5XP,5,14,12/8/2022 6:19,29.75,
2ONHWOOD85VK,PRD2ONHWOOD85VK,"1000ml Glass Teapot with Removable Infuser, Stovetop Safe Tea Kettle, Blooming and Loose Leaf Tea Maker Set",,,https://i5.walmartimages.com/asr/5bf87a1b-4ff1-442b-b512-24839f160a33.cc9f0c2dc6012e7f9d0ec8a998665cd2.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD2ONHWOOD85VK,6,14,12/8/2022 6:19,70,
3VWKM20O8612,41PEI0152QSG,ENJOYW 0.8/1L Stainless Steel Loose Tea Pot Strainer Filter Infuser Kettle Coffee Jug Tea Pot,,,https://i5.walmartimages.com/asr/dcd0418f-7676-4a83-a483-c3822fb6cf7c.265d3e65536aa97f84626dff752d3cca.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/41PEI0152QSG,7,14,12/8/2022 6:19,24.17,
368LDW1DKAUB,PRD368LDW1DKAUB,"1000ml Glass Teapot with Removable Infuser, Stovetop Safe Tea Kettle, Blooming and Loose Leaf Tea Maker Set",,,https://i5.walmartimages.com/asr/5bf87a1b-4ff1-442b-b512-24839f160a33.cc9f0c2dc6012e7f9d0ec8a998665cd2.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD368LDW1DKAUB,8,14,12/8/2022 6:19,66.57,
6TMCWZCF2CYV,PRD6TMCWZCF2CYV,"9pc 13.5oz Glass Teapot Set, Tea Kettle Infuser with a Candle Warmer, 6 Double Wall Cups and a Removable Strainer, Stovetop Safe, Tea Pot with Blooming, Loose Leaf Tea Maker",,,https://i5.walmartimages.com/asr/87454540-4e40-4556-abeb-b403e7beb17a.3f393f38e56efb767aeaed3ac1514535.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6TMCWZCF2CYV,9,14,12/8/2022 6:19,68.38,
157ZNOX6ZB4N,PRD157ZNOX6ZB4N,"Gupbes Tea Filter, Easy To Use Tea Strainer, For Adults Kids",,,https://i5.walmartimages.com/asr/e84550de-4425-431e-9e78-fa714d13f868.78c8fcf7d98e9beb9f8a246060dae838.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD157ZNOX6ZB4N,10,14,12/8/2022 6:19,26.58,
3MCZU4OK6S79,5S2Q0SR1J0O5,CAROOTU Stainless Steel Leaf Tea Drain Strainer Tea Set Accessories Tea Tea Strainer For Tea Coffee,,,https://i5.walmartimages.com/asr/32a0680f-a8bf-424e-b9e0-75ed699823b7.1f91d3470d2447537ee8d5cfdad9314f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/5S2Q0SR1J0O5,11,14,12/8/2022 6:19,8.45,
5E9NWA42EUY9,PRD5E9NWA42EUY9,Stainless Steel Heating Base Warm Tea Hot Tea Stove Candle Insulation Teapot 1 Piece Silver MENGUIProduced,,,https://i5.walmartimages.com/asr/5a578955-6d0a-4d92-a827-2ecb1a462c7c.7150708bb56ee537389aba0c245c35a9.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5E9NWA42EUY9,12,14,12/8/2022 6:19,31.36,
797H6LYEO1K7,PRD797H6LYEO1K7,"1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,kitchen utensil set,kitchen gadgets,kitchen decor",,,https://i5.walmartimages.com/asr/cdea8c31-5b54-4af8-85a2-4c40ed7bb4ed.7e12d69e1761705947600080f94b1728.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD797H6LYEO1K7,13,14,12/8/2022 6:19,39.14,
1D0AM1UN9IAB,PRD1D0AM1UN9IAB,"1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,kitchen utensil set,kitchen gadgets,kitchen decor",,,https://i5.walmartimages.com/asr/cdea8c31-5b54-4af8-85a2-4c40ed7bb4ed.7e12d69e1761705947600080f94b1728.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1D0AM1UN9IAB,14,14,12/8/2022 6:19,27,
6RI80W61THIE,PRD6RI80W61THIE,"Hiware 1000ml Glass Teapot with Removable Infuser, Stovetop Safe Tea Kettle, Blooming and Loose Leaf Tea Maker Set",,,https://i5.walmartimages.com/asr/5bf87a1b-4ff1-442b-b512-24839f160a33.cc9f0c2dc6012e7f9d0ec8a998665cd2.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6RI80W61THIE,15,14,12/8/2022 6:19,57.22,
1TE40V854HQI,PRD1TE40V854HQI,"LuoHeng 1000ml Glass Teapot with Removable Infuser, Stovetop Safe Tea Kettle, Blooming and Loose Leaf Tea Maker Set",,,https://i5.walmartimages.com/asr/5bf87a1b-4ff1-442b-b512-24839f160a33.cc9f0c2dc6012e7f9d0ec8a998665cd2.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1TE40V854HQI,15,15,12/8/2022 6:20,34.59,
7GLPDOHIK7PL,PRD7GLPDOHIK7PL,"1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,kitchen utensil set,kitchen gadgets,kitchen decor",,,https://i5.walmartimages.com/asr/cdea8c31-5b54-4af8-85a2-4c40ed7bb4ed.7e12d69e1761705947600080f94b1728.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7GLPDOHIK7PL,16,15,12/8/2022 6:20,39.14,
0VB9U73LB8S0,PRD0VB9U73LB8S0,Glass Teapot Heat Resistant Large Clear Tea Pot Flower Tea Set Puer Kettle Office Home Tool,,,https://i5.walmartimages.com/asr/28561f66-c968-46b4-b1d9-3894fa5825c5.21c5badb15d0357d2d56c17863e98993.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD0VB9U73LB8S0,17,15,12/8/2022 6:20,79.69,
6EG1DE22C5K1,PRD6EG1DE22C5K1,"IGUOHAO Porcelain Tea Mug with Infuser and Lid, 15 OZ and Porcelain Tea Pot with Stainless Steel Infuser, 27oz, Navy",,,https://i5.walmartimages.com/asr/0b59d0fe-6885-4ff0-a83d-f0db6b1147c0.ebe33f2a4164043a94ab7850bb78049b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6EG1DE22C5K1,18,15,12/8/2022 6:20,80.69,
60ZV0GVFWN0O,PRD60ZV0GVFWN0O,"Plannu 1000ml Glass Teapot with Removable Infuser, Stovetop Safe Tea Kettle, Blooming and Loose Leaf Tea Maker Set",,,https://i5.walmartimages.com/asr/fa45b4d8-04e8-480e-bf01-9c144799e1f5.abb167f3b5e6da0fe93a669f7c9328bf.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD60ZV0GVFWN0O,19,15,12/8/2022 6:20,42.74,
4QW3UI2FFUFK,PRD4QW3UI2FFUFK,Glass Teapot Heat Resistant Large Clear Tea Pot Flower Tea Set Puer Kettle Office Home Tool,,,https://i5.walmartimages.com/asr/28561f66-c968-46b4-b1d9-3894fa5825c5.21c5badb15d0357d2d56c17863e98993.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4QW3UI2FFUFK,20,15,12/8/2022 6:20,79.69,
7HVTSP49JUG7,PRD7HVTSP49JUG7,"Korkmaz Rosa Vita Turkish Tea Pot Set, Rosegold Premium Stainless Steel Premium Tea Pot for Stove Top",,,https://i5.walmartimages.com/asr/a356e091-46c8-4f32-a2f3-f8bb15828075.bf1d3b04534c76ff92aa4931c0e2e1d0.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7HVTSP49JUG7,21,15,12/8/2022 6:20,109.9,
4G17168D9DGN,PRD4G17168D9DGN,"Hiware 1000ml Glass Teapot with Removable Infuser, Stovetop Safe Tea Kettle, Blooming and Loose Leaf Tea Maker Set",,,https://i5.walmartimages.com/asr/7c8dea28-077f-4d1c-9c4e-67028bbe6a74.4988346e9e2a2a5eaef56e3f48931c84.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4G17168D9DGN,22,15,12/8/2022 6:20,39.08,
505NWDMHD091,PRD505NWDMHD091,Transparent Tea Glass Infuser Of Steel Stainless Heat Resistant Glass Teapot Jug Coffee Tea Leaf Herbal Pot,,,https://i5.walmartimages.com/asr/4e721b90-80d4-4321-975e-9e175dbc55c3.7e399f32beb11ba10f9db94944e65c53.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD505NWDMHD091,23,15,12/8/2022 6:20,18.1,
5SG6B1CJ7XC5,16EFLZQT3FNZ,1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Kitchen Kettle Pot; Teapot Coffee With Tea Leaf Filter Infuser,,,"https://i5.walmartimages.com/asr/b0e5f7b1-9d83-45fe-aaa0-486f2340e8a1.7e482602515840869fded022c5719419.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/e8203a12-afaa-402c-97eb-1cdd687ec22a_1.5372744cc34eb66c60414c9653f629cc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/fc383d61-26ca-4eb3-8da0-e62f53b254d3.7e12d69e1761705947600080f94b1728.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff",,tea,https://www.walmart.ca/en/ip/16EFLZQT3FNZ,24,15,12/8/2022 6:20,49.46,
1HNIJCAG6FU9,7BKKNYBC3K6G,"Glass Teapot, Hand Blowing Glass Teapot with Infuser for Loose Tea, Teapot with Strainer for Loose Tea, Teapot - 600ml",,,https://i5.walmartimages.com/asr/1e50902c-9b2c-4b3a-878a-9807903bf46b.2f871d541910995ccb51695cd74beb48.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/7BKKNYBC3K6G,25,15,12/8/2022 6:20,20.04,
